origin_path,origin_sha256,origin_dir,origin_experiment,legacy_test_fingerprint,v1_5_evidence_unit_id,v1_5_legacy_alias,dataset,task,fold_fingerprint,model,window_length,condition,reservoir_size,normalization,input_mapping,topology_variant,rewire_seed,unit_identity_collided,records_in_unit,disposition,disposition_reason,kept_config_hash,config_hash,status,timestamp_utc
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R2/regression_seed00_fold03.json,66c549bdcd9c09fd8ff64d36cdd316e3a96fcd6e84474aaf31c4daebb461dac4,e9_size_d2_n2000,e9_size_d2_n2000,8861a0ce125d0c15,005bddd95f4e6e7b,8861a0ce125d0c15,d2_beef_uncontrolled,regression,940f76d29b89,R2,16,full,2000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:59:39.247680+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R2/regression_seed00_fold03.json,f72732fc6c88bbb3e539d4d3a1a87997db981940f03540d82e859d6026483481,e9_size_d2_n4000,e9_size_d2_n4000,8861a0ce125d0c15,6a2c1acff7283bc1,8861a0ce125d0c15,d2_beef_uncontrolled,regression,940f76d29b89,R2,16,full,4000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T10:57:59.847774+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,0f7368d3aa45f65b22b158fcfa096dbc2cca0a2463b18d543af0e12c4fabf473,e9_size_d2,e9_size_d2,8b0c8893f3c4d82e,3eedd822b7a48974,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:06:45.745296+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,93e034bb75d1e266eb3ff37f2b7ba994c021c92049e39adf5c9465ca4a2ff74f,e9_size_d2_n250,e9_size_d2_n250,8b0c8893f3c4d82e,3eedd822b7a48974,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:06:45.745296+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:51:41.074623+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,b067d54b1861e33ead56d08df1857018243b079dced7eec8ded9521af5b8ce05,e9_size_d2_n500,e9_size_d2_n500,8b0c8893f3c4d82e,99b0ef17386613a7,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,500,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:52:49.607496+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,aa726ee634fb076ad3ee0e312e2d51aab3bebd06ba5a5c1c6915b88e663eb232,e9_size_d2_n1000,e9_size_d2_n1000,8b0c8893f3c4d82e,5fba806a7525e80d,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,1000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T06:56:30.347575+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,f6bb1b8b74059a1d3c4a1e3adf104592a2469b7f3262adbfb09233cf6501580f,e9_size_d2_n2000,e9_size_d2_n2000,8b0c8893f3c4d82e,4d4de76a2bcb37fe,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,2000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:11:20.846414+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R1/classification_seed00_fold01.json,6a33adfb985bef73611d1de680a773aa953ef83ce81e248a646697ab6e2bb464,e9_size_d2_n4000,e9_size_d2_n4000,8b0c8893f3c4d82e,9382d2b5cb17eea2,8b0c8893f3c4d82e,d2_beef_uncontrolled,classification,6c9ef01abdf9,R1,16,full,4000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T08:03:32.649619+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,e7e52a3f8a6e34ecf1cb4c8cf9bd2e5170cfbcb8f515fee3136b2ce3ac59cab1,e9_size_d2,e9_size_d2,8ed49ea38519ae67,a516093ba3d20c37,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,250,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:09:26.234993+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,14aec376ca0cb99819278a62e9799505332be29de67fbb0d71127e997c233aeb,e9_size_d2_n250,e9_size_d2_n250,8ed49ea38519ae67,a516093ba3d20c37,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,250,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:09:26.234993+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:54:43.231463+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,743dab79121b26071ded129d89c36fde6586216572d12ffc5f86e7edb96fb1ff,e9_size_d2_n500,e9_size_d2_n500,8ed49ea38519ae67,eb7e564d3ed52afa,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,500,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:59:00.702367+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,147537ac289ebf06bd60387340d1f7136a29abc75c3a3965bc0ad9b40803b4a8,e9_size_d2_n1000,e9_size_d2_n1000,8ed49ea38519ae67,3576be3acb266fdc,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,1000,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:16:30.903054+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,67398e2e2eb50b9f17abfb307cbc83ec07334bd59341080b91ddd6afabca9370,e9_size_d2_n2000,e9_size_d2_n2000,8ed49ea38519ae67,cda76b3ea64c65a7,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,2000,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T08:18:17.500770+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R0/regression_seed00_fold04.json,a2bcd1a85295c71bc5d9ea0f55f28c9758f1b3443e33caededebdbd18f9e06e8,e9_size_d2_n4000,e9_size_d2_n4000,8ed49ea38519ae67,ee51ac73e4097f46,8ed49ea38519ae67,d2_beef_uncontrolled,regression,b01bbf6f9575,R0,16,full,4000,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T12:06:18.503133+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,4e516d8163ea2f4d9af0325f9d696e5b5afce8b329e0139b7a1c90e2eb9cd059,e9_size_d2,e9_size_d2,9512e25a71e2bbf4,e1d6b39c26f76e63,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:06:00.199354+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,324d789e95fe2e0667625a3efc5f30513171c3d0c08589e8e41155d117cb0d84,e9_size_d2_n250,e9_size_d2_n250,9512e25a71e2bbf4,e1d6b39c26f76e63,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:06:00.199354+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:50:50.184876+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,f5bd06b7e1591e81017d1336476efa1a04451184edf68571782c237225ca7407,e9_size_d2_n500,e9_size_d2_n500,9512e25a71e2bbf4,b7e396ac563c99d4,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,500,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:50:53.162311+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,ef5d3faeeea18715d0df2ca7c2c29135429fbeed37dd6d1916753bb07593923e,e9_size_d2_n1000,e9_size_d2_n1000,9512e25a71e2bbf4,8d83c19dd06252e3,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,1000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T06:51:00.015074+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,91a1117a0208ea6f1083425dd67fc2d6d05ff1108ceb6ead8120467b2ffaae9d,e9_size_d2_n2000,e9_size_d2_n2000,9512e25a71e2bbf4,7d5e0b530111144b,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,2000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T06:51:19.850146+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R2/classification_seed00_fold00.json,73e39ccd2de90056c28c46375d50e21d80a380dac2b43860bbc77698a4310774,e9_size_d2_n4000,e9_size_d2_n4000,9512e25a71e2bbf4,4572c91895740564,9512e25a71e2bbf4,d2_beef_uncontrolled,classification,20a70c561f8e,R2,16,full,4000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T06:52:26.643783+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,816a75a1239d5b20a8c66d8bde1288b59385b606b7893c79221b3df71b000548,e9_size_d2,e9_size_d2,95303ac624dc9fbd,5621091856c8c44d,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:07:11.985072+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,1058f3d90203676cd552052a6372b065b871c9b7252aa80daa701e960fd479a7,e9_size_d2_n250,e9_size_d2_n250,95303ac624dc9fbd,5621091856c8c44d,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:07:11.985072+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:52:12.591276+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,a18f9cee2a7a2a0cf1352359f82474ec6b2d5a81f79beb76a61104c9a208ced7,e9_size_d2_n500,e9_size_d2_n500,95303ac624dc9fbd,526fdbc84d055f7d,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,500,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:53:49.080142+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,cdcab66aee416c4d1015797164989ff24fe9092cb658c8f30246ae9d404868a6,e9_size_d2_n1000,e9_size_d2_n1000,95303ac624dc9fbd,bb919cc98bbd02fc,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,1000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:00:14.339253+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,016a5b3563f1c33be04a485d2c040ded6bf3bbed8aaa696877f35fb65577d947,e9_size_d2_n2000,e9_size_d2_n2000,95303ac624dc9fbd,ac6f6422529de318,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,2000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:22:33.073533+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R2/regression_seed00_fold01.json,ae91ad63604dd8a86c49c5df7d5af35abab03071294695871b02327799581a96,e9_size_d2_n4000,e9_size_d2_n4000,95303ac624dc9fbd,e9a198a23615fb8c,95303ac624dc9fbd,d2_beef_uncontrolled,regression,6c9ef01abdf9,R2,16,full,4000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T08:42:08.438178+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,51a8c47ff63a19dbc0b682969b71452ad5869974c0334e954215c9f97e0571ac,e9_size_d2,e9_size_d2,95e7d2883265defa,6a751868e87bf3aa,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:06:25.857432+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,7ad903a2d569eba7adc9c7632b0eb6d5c672b031996989d0a46356a691e9e3f4,e9_size_d2_n250,e9_size_d2_n250,95e7d2883265defa,6a751868e87bf3aa,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:06:25.857432+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:51:17.007842+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,7f1879a0b54bdef6632e7c57441e35473a8351cfde3cae5dbfddbf7bcb0bb38e,e9_size_d2_n500,e9_size_d2_n500,95e7d2883265defa,ba6160d31c4eeb21,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,500,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:51:57.644212+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,6b5c6c684177243054935b5f5d295e990c960c9192c6d6efbb16703f438dd8c7,e9_size_d2_n1000,e9_size_d2_n1000,95e7d2883265defa,e66dff02b14f5da7,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,1000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T06:54:09.240192+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,cbe67b6b436d7b9529fa617288d4ac45c5a843bd9bbae9d2be686c617b61c21c,e9_size_d2_n2000,e9_size_d2_n2000,95e7d2883265defa,0f4fdd9429068603,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,2000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:03:10.665622+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R2/regression_seed00_fold00.json,e76fd1263cd1b02ee160353e50f8fd60e3192e4b75c9b541ad4649d329281e27,e9_size_d2_n4000,e9_size_d2_n4000,95e7d2883265defa,cf99c5a0caa9c303,95e7d2883265defa,d2_beef_uncontrolled,regression,20a70c561f8e,R2,16,full,4000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T07:32:04.955686+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,d0ce2403f271884ded85b85aed483a1e3a9dde094328af9b467a649c6ed172dd,e9_size_d2,e9_size_d2,964404b0aa395fed,9a90a5d25e2224c6,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:08:42.055727+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,93b8807e2eb335ef6bf47132bac6d24f51e895b673a47a08c384d5d11acb9d80,e9_size_d2_n250,e9_size_d2_n250,964404b0aa395fed,9a90a5d25e2224c6,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:08:42.055727+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:54.801579+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,7b73b584d08e2402ba53b86ef60f64fb2c6da1066356e1b1f3a34272491fbfa4,e9_size_d2_n500,e9_size_d2_n500,964404b0aa395fed,11df2a94b667cf58,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,500,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:57:20.870212+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,6456a45c16c208191baa289cef9faf18ff41faa423dd6bf69cdab0bdc82b21b1,e9_size_d2_n1000,e9_size_d2_n1000,964404b0aa395fed,dfa3041132ef0f87,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,1000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:11:17.203874+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,cb797ea366ba721e0d7c3603c3f840892ffafd3256a9d718aa5bb0432fbd0f58,e9_size_d2_n2000,e9_size_d2_n2000,964404b0aa395fed,97ef33927894e4ac,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,2000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:59:31.979720+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R1/regression_seed00_fold03.json,e169fb3c203b2decfbfcd737b0daf52172794efb5d40034e83722204a800c444,e9_size_d2_n4000,e9_size_d2_n4000,964404b0aa395fed,45cf894b297abe53,964404b0aa395fed,d2_beef_uncontrolled,regression,940f76d29b89,R1,16,full,4000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T10:57:44.354988+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R0/classification_seed00_fold03.json,4fc7c0f70ae8216d75bf55ae54bf587e97037505c1191645850b445188db8b0e,e9_size_d2,e9_size_d2,99db4735a80325fc,c23169b74fefd071,99db4735a80325fc,d2_beef_uncontrolled,classification,940f76d29b89,R0,16,full,250,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:08:15.458774+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R0/classification_seed00_fold03.json,eafadc4bdb4c581784a8e93c5f72ac98922af1a2562513c457d4832739409ad0,e9_size_d2_n250,e9_size_d2_n250,99db4735a80325fc,c23169b74fefd071,99db4735a80325fc,d2_beef_uncontrolled,classification,940f76d29b89,R0,16,full,250,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:08:15.458774+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:25.524976+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R0/classification_seed00_fold03.json,035eefd91c045e5fe7da63335cd4bf344d2d82951a867588844de7ed0404cf3f,e9_size_d2_n500,e9_size_d2_n500,99db4735a80325fc,07eb6f7b8e7bcebb,99db4735a80325fc,d2_beef_uncontrolled,classification,940f76d29b89,R0,16,full,500,n1_pre_l1,dense_random_all_nodes,R0_real_fly,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:56:20.232866+00:00
